,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,x,y,c
206,377bagPbNQx6K6RKjuUFQ3,skip the gutter,5,184133,0,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1923,0.5382585989947806,-1.6315941312976847,8,-1.7601407030624099,1,-0.23382560938774105,1.5111290624266076,2.321557918132298,2.094472970832921,0.15798260910478107,0.1893268036009053,4,-0.23425443470478058,19.352209091186523,45
207,3DzcB6weYL3L7oRNmsJCaV,no one else but you,6,201267,0,['Louis Armstrong & His Savoy Ballroom Five'],['1TxfZgmlWImcpYwIP8F157'],1923,-0.4069400233146931,-0.917089928715116,5,-0.19569051359860276,1,0.10637701452835688,1.3563288364598476,-0.37753058098122183,0.20650947839270634,0.6430974670314744,2.438176346535297,4,-0.529094398021698,-35.868831634521484,94
208,3GuVFPnSVW036wmwUrXQ9Q,changeable daddy of mine,6,161560,0,['Margaret Johnson'],['0M4frxvpsMfTnxQLxgMUQ0'],1923,0.11683246165934613,-1.3021283045512781,10,-0.6839671678082937,1,-0.3477823706668261,1.5598624668976242,-0.42499601763021666,1.2589948736036305,0.3675522277291128,-0.5560004281979524,4,-4.759432792663574,-27.135631561279297,84
209,3MUeRkKpLxxyRFzqMTj1HY,"chinatown, my chinatown",5,193667,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1923,-0.00959537954128352,-0.06762382120028408,3,0.23855150080921084,1,0.20643660979779738,1.4193955951870458,-0.06951298466422706,-0.46078796290081775,0.9380473006509042,1.3408143719133039,4,40.719146728515625,-35.01668167114258,79
210,3pcaFPeiPvuLD46XTuVNiF,symphonic raps,5,191400,0,"[""Carroll Dickerson's Savoyagers""]",['5erkc9lY3oRsWXctqjvqrC'],1923,1.302846019589068,-0.6908302645639692,5,-0.7169774204872589,1,-0.050383018060433354,1.519729074980316,2.973565968730316,-0.7277069394182275,1.570637075387312,-0.10293796332202393,4,55.1497688293457,31.19730567932129,45
211,3tlygdsn8Jl6D0XA7RRslx,sweethearts on parade,6,197000,0,['Louis Armstrong & His Sebastian New Cotton Club Orchestra'],['0ceJesJTMQFYalVhYf4aed'],1923,0.2553010496409889,-1.1155633183213851,10,-0.7444859643863962,1,-0.2054753907280662,1.4853290247654805,0.039529741039234595,-0.5096146049466854,0.4063614163632483,0.3211970427286787,4,-1.4695429801940918,-56.91238021850586,94
212,3yJC2QZqAm1i2wSob2Cpyv,alone at last,5,191173,0,['The Southern Serenaders'],['6aBqqbACwuEo7wFkex4zA1'],1923,0.580401212728324,-1.4212123383150395,10,-0.7440929851878373,1,-0.40392692134578995,1.565595808600097,3.1009698406862505,0.4940441482183711,-0.47460716563162697,-0.37417068701081646,4,29.591917037963867,74.12760925292969,32
213,43WZyNbzOJOnKQStu8if8E,st. louis blues - alternate take b,5,176333,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1923,0.7008086805384481,-0.2859445497671803,11,0.3069298813584957,0,0.028552884874347557,1.3247954570962484,2.973565968730316,-0.7163140562741916,1.527946967889763,2.1023020075390306,4,48.02519607543945,33.226036071777344,45
215,4Bk8r390pyafdSPtWoUKwz,i must have that man,5,191307,0,['Lillie Delk Christian'],['70dErSfvbf7mmBdroUIyvf'],1923,1.730292530315008,-1.2743420300064006,8,-0.5273649571824895,0,-0.06483607071046361,1.4423289619969364,-0.42509209513836227,-0.7852138733833605,0.383075903182767,-0.06789575710284734,4,30.68343734741211,-68.356689453125,94
216,4E0HHRQlEdBFhsQHrKWXRR,when you're smiling - non vocal take,6,169733,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1923,-0.38285852975266826,-1.3854871281859111,10,-0.03280063579585258,1,-0.3900297553361454,1.5311957583852613,2.3627768178827475,0.0708799171541852,0.27829109387060114,0.9684531336322572,4,18.707712173461914,54.035099029541016,31
217,4Ewzp7BFfvcXofZnvrYwFx,i can't give you anything but love,5,213000,0,['Louis Armstrong & His Savoy Ballroom Five'],['1TxfZgmlWImcpYwIP8F157'],1923,0.580401212728324,-1.6831972125953147,7,-0.5827750241793238,1,-0.22270787658002544,1.4365956202944636,1.2686023881435449,-0.7043786548852017,0.09588790729016428,-0.34134591665977576,4,19.90251922607422,12.618888854980469,34
218,4PD69KQwh9GccLW2647tTL,gully low blues,6,194293,0,['Louis Armstrong & His Hot Seven'],['267SHEPfqnF16IEmwbLhLQ'],1923,0.6947883071479419,-1.5799910500000547,3,-0.7613840699244379,1,-0.04093294517387504,1.3849955449722104,0.20440534004103234,-0.6642323047585995,1.038951191099656,-0.32364002722784335,4,22.460777282714844,-63.92125701904297,94
220,4qTkOBmwGFamB3V9QEFwDS,when your lover has gone,5,184533,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1923,-0.6597957057159535,-1.226708416500896,7,-0.2334165166602771,0,-0.3422235042629683,1.4853290247654805,-0.3003388232667438,0.022053275108317543,-0.21846652064633287,0.05009870909250015,4,-30.362743377685547,-35.911598205566406,71
221,4t1G1nGmPOms95TB9wz8FF,naughty man,7,179360,0,['Fletcher Henderson & His Orchestra'],['3ZeU30PhqVBalNYg2SFNZN'],1923,0.15897507539288958,-1.0877770437765073,3,-0.8069696569572946,1,-0.17990460527032032,1.5627291377488608,0.5191678472262825,2.3440313635118,1.1476169192752355,2.378742345766627,4,-9.766263961791992,16.358442306518555,45
223,4yZ7B7yoMjDMH4oInYA36l,mahogany hall stomp,7,194227,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1923,0.4720344916992123,-1.063960237023755,3,0.06524767424464449,1,-0.02147691276037269,1.0897284472948718,2.9398414143890395,-0.9447142373998613,0.8332624913387384,2.2328283461406606,4,44.63401412963867,52.06230926513672,45
224,5CwOaZmAAsFfbQ5qCKS6sn,i'm confessin' (that i love you),7,201200,0,['Louis Armstrong & His Sebastian New Cotton Club Orchestra'],['0ceJesJTMQFYalVhYf4aed'],1923,-0.5092863709532987,-1.5958689211685564,3,-0.8934250806402981,1,-0.17990460527032032,1.5426624417902064,2.010542583651634,-0.33058358411183747,-0.5328209485828302,-1.2360812894525715,4,9.922240257263184,69.33909606933594,45
225,5EFXgEnibXPumWosZtJqkx,i can't believe that you're in love with me,6,183800,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1923,0.0927509680973213,-1.341822982472532,0,-0.4770636197669238,1,-0.1359895606798436,1.370662190716029,-0.40792015161541684,-0.6718275601879568,0.767286870660708,1.2050804187728703,4,6.962301254272461,-57.08096694946289,94
226,5EMxMmB4iSzA8jMNgLcTtO,song of the vipers,5,171533,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1923,-0.06377874005583938,-1.1393801250741373,10,0.32048766370878506,1,-0.0970774958528389,1.5053957207241349,2.587607180157926,1.7201353818146026,0.33262395795839084,2.126861789654292,4,-2.9128975868225098,29.951683044433594,45
227,5SM5voPROPhpgLuqRpGnNp,good time flat blues,6,192200,0,['Maggie Jones'],['7EwPtp3HM2j3uiexxubIU8'],1923,-0.07581948683685179,-1.373578724809535,0,-0.8814392150842454,1,-0.25272575516085755,1.5627291377488608,-0.41294136303956247,0.9226335617320981,-0.07099160383661797,-1.406622266220107,4,-15.504863739013672,-29.243507385253906,74
228,5WfYFtwzOo8Ne7DA1qhtWl,cake walking babies (from home),6,175573,0,"[""Clarence Williams' Blue Five""]",['6RuQvIr0t0otZHnAxXTGkm'],1923,0.42387150457516265,-0.4248759224915686,7,-0.43540782471965844,0,-0.3194321520071513,1.5627291377488608,2.8761394784110723,-0.053899279185254376,1.116569568367927,0.10251082961207371,4,44.74298858642578,37.95024108886719,45
231,5pIiw01BoIPnkQQI1AZHQL,t.n.t.,7,171373,0,['Fletcher Henderson & His Orchestra'],['3ZeU30PhqVBalNYg2SFNZN'],1923,1.477436847913748,-0.532051552878954,1,-0.35936634979847104,1,-0.11264232178364082,1.410795582633337,-0.2759822006869328,0.5048945131174528,1.3106155115386047,-0.16700842090588702,4,20.161645889282227,-32.11146545410156,94
232,5rgmvqVTH38BKIhzEHanMq,low land blues,5,172973,0,"['Bertha ""Chippie"" Hill']",['1sPDyROEgOvKQlReOg874E'],1923,-0.4310215168767179,-1.695105615971691,9,-1.0967918158946364,1,-0.08373621648358016,1.519729074980316,-0.425119674329468,-0.9599047482585756,-0.3387750054121527,1.8312708689291592,4,-26.58055877685547,-55.09450149536133,94
233,6JLKiy1LMbmYY8JOM38UR9,cornet chop suey,5,194267,0,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1923,-0.033676873103308344,-1.3973955315622872,3,-0.867488453535397,1,-0.0998569290547678,1.5627291377488608,1.7182631126939019,-0.5475908820934713,0.5421935765827222,1.7336700932180302,4,34.754478454589844,15.87942123413086,37
234,6TBNeFMHsIarzHz8cz74KA,too busy,5,173173,0,['Lillie Delk Christian'],['70dErSfvbf7mmBdroUIyvf'],1923,0.23723992946947026,-1.0163266235182506,7,-0.6924162205773147,1,-0.134877787399072,1.5483957834926791,-0.42244794019109794,-0.7906390558329013,1.2795681606312963,1.952053928716253,4,10.978462219238281,-50.06917953491211,94
235,6azxqS9u7eO5DslqJCWMNd,knockin' a jug - 78 rpm version,6,193760,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1923,1.3510090067131177,-0.5836546341765838,10,-0.7517560795597399,1,1.090296368011189,1.2387953315591593,2.7374940883413785,-0.487913875148522,0.48009887476810575,-0.17231682798415157,4,60.22458267211914,37.67401885986328,45
236,7H5X09Fl9MN0FhICH4TSF6,listen to ma,5,198467,0,"['Hociel Thomas', 'Louis Armstrong']","['0bygS9pra5BkFbVaKwHVqw', '19eLuQmk9aCobbVDHc6eek']",1923,-0.16612508769444487,-1.643502534674061,2,-0.5672523458362388,1,-0.34111173098219677,1.5426624417902064,-0.425119674329468,0.5428707902642388,0.045435962065788114,-0.8912700119574547,4,-16.41400146484375,-31.659324645996094,74
262,0QfWOoNZibrxHpzdKWEHBZ,when it's sleepy time down south,4,200200,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1923,-0.22030844820900072,-1.445029145067792,3,-0.9054109461963509,1,-0.14210431372408722,1.545529112641443,-0.4250827646783278,-0.5964175241393389,-0.7074622974364397,-0.4492611289090515,4,-45.8498649597168,-49.133365631103516,96
271,0YIo0uq3o867nFkE9I9hf2,pleadin' for the blues,4,178707,0,"['Bertha ""Chippie"" Hill', 'Louis Armstrong']","['1sPDyROEgOvKQlReOg874E', '19eLuQmk9aCobbVDHc6eek']",1923,0.5864215861188302,-1.6196857279213086,2,-0.4723478693842143,1,-0.15878091293566057,1.565595808600097,-0.42099778435442303,-0.5150397873962262,0.08812606956333717,-1.5780031808164816,4,-0.9371240139007568,-71.2823715209961,94
280,0fuLzjcUhMW9s6NBsDb22L,tight like this,4,197627,0,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1923,0.977745856501733,-1.1433495928662627,1,-0.01806391584988619,0,0.10637701452835688,1.5254624166827886,0.8114473181840148,-0.9447142373998613,-0.37370327518287466,-0.25550427055239766,4,18.22267723083496,9.750600814819336,23
286,0oqDrehB6TLZNZk7J4sTKA,to be in love,4,186467,0,['Seger Ellis'],['1EQqiD2tkdi1I8ma1cRTu2'],1923,0.0024453672397282233,-1.3457924502646572,4,-0.25444090378318923,1,-0.1698986457433762,1.5541291251951517,-0.425099252238228,1.31867188054858,1.0156656779191748,1.4212468184029572,4,-2.0678656101226807,-24.994430541992188,84
312,1HfsGFkj5HdvEUyiWAr5Bv,ma gosse,0,204400,0,['Georgius'],['0Yly6PvJghpLD3Lj8Kvpcj'],1923,0.42989187796566886,-1.020296091310376,1,-1.23178017059969,1,0.6233515900871331,1.519729074980316,-0.425119674329468,1.2589948736036305,0.80221514043143,0.18089382779935886,4,-5.641323566436768,-24.764863967895508,84
313,1IM5GNo7ctGQ6cfHS8C6XE,pala oyunu,0,175541,0,['Hafız Ahmet Celâl Tokses'],['57E84vHYeaC12Z1Eh4JUfG'],1923-12-18,-1.9842778516273176,-0.5598378274238315,4,-0.9861681715002474,0,-0.360567763395699,1.545529112641443,3.295822821324739,0.9714602037779657,1.050593947689897,-1.3798450482367097,4,0.318176805973053,41.36471939086914,21
330,1aN3D9FqE9P7slzb60Eqwj,hicran,1,204173,0,['Safiye Ayla'],['0xsueYxjFxn3v5VAR9YkT9'],1923-01-04,-2.0264204653608613,-0.47250953599707324,6,0.41165883777449774,1,-0.054830111183519575,1.5598624668976242,2.523905244179959,1.2210185964568445,-1.4370750437581865,-1.2506962076743757,3,-20.702552795410156,39.273441314697266,45
335,1eLbwzyHyUne68R2yXPidS,le tapis vert,0,183133,0,['Adolphe Bérard'],['4avV2NAdyMOjy4qqYfKNR7'],1923,-1.1053033366134124,-1.2187694809166452,4,-1.1327494125627946,1,-0.2883025001455476,1.5483957834926791,-0.425119674329468,1.31867188054858,0.014388611158480143,-1.1988216473652595,3,-17.851343154907227,-12.272045135498047,91
364,25SMQZnHTtKcUxFIpG7Mhp,the loveliest night of the year,0,162064,0,['Harry Curtis'],['3E3AwPbm9ShPKXVDsMp5Zy'],1923,-0.7862235469165838,-0.4764790037891986,10,-0.4418919814958836,1,-0.350561803868755,1.0467283845263273,-0.42508343916941466,-0.5421656996439305,-0.3853460317731153,1.3961830735903915,4,-31.399808883666992,-17.74620246887207,68
403,2l56fKIIrgfHWndcbkBAta,the c00l song,0,120309,1,['Dampfwalzi'],['41GUFwc0gpqt495qHXpxFB'],1923-02-26,-0.36479740958114965,1.1152775808530795,9,-0.523631654796178,0,-0.22715496970311166,-1.2889117582144034,1.973070856605771,1.4054747997412331,-0.5871538126706197,-0.7205274501109978,4,11.26004695892334,26.920419692993164,45
408,2ohtXE5y4GhN0Zxvalubes,on the sunny side of the street - part 2,4,185973,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1923,-0.027656499712802138,-1.095715979360758,0,0.07900194619421332,1,-0.2983084596724916,1.545529112641443,2.7487356064551376,1.2698452385027124,0.09200698842675072,-0.5774020440767782,4,-2.9074528217315674,30.229816436767578,45
433,3DWEcGDSXu42LYHbSVYguU,there's no tomorrow,0,130064,0,['Harry Curtis'],['3E3AwPbm9ShPKXVDsMp5Zy'],1923,0.9717254831112268,-0.6551050544348408,11,-0.5401367811356604,1,-0.40281514806501845,0.8833281460058586,-0.42511521519394957,-0.5204649698457671,0.9846183270118669,-0.2850028871012345,4,29.306583404541016,-52.951297760009766,94
461,3f4HAZPUTSrQbK6jCwQhnx,you broke the only heart that ever loved you,0,147069,0,['Harry Curtis'],['3E3AwPbm9ShPKXVDsMp5Zy'],1923,0.3817288908416192,-0.5042652783340763,0,-0.2878441356607134,1,-0.3261027916917807,0.7571946285514615,-0.425119674329468,-0.2709065771668881,0.6857875745290235,0.5186160300190723,4,32.61948776245117,-33.54286575317383,94
469,3jic1HtQwJwaKnBL4ykuwZ,my sweet,4,195960,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1923,1.068051457359326,-1.0242655591025014,3,-0.0392847925720781,1,-0.30219966615519206,1.3677955198647926,-0.1298424652080667,-0.8172224498356514,1.023427515646002,-0.4241637865833327,4,28.32623291015625,-57.53959274291992,94
472,3lWtpc2gKflv5xG7qGVA9l,i can't give you anything but love,0,184059,0,['Harry Curtis'],['3E3AwPbm9ShPKXVDsMp5Zy'],1923,1.0198884702352764,-0.10334903132941256,2,-0.34659452584530015,1,-0.3188762653667655,1.1728619019807245,-0.425119674329468,-0.6653173412485076,0.879833517699701,0.7223177522691835,4,37.450130462646484,-42.55476379394531,94
479,3qByw3YrQnpjMttThvwclS,the bridwell blues,4,211800,0,['Nolan Welsh'],['7DO7gbz8iRaDsj1ft0dXjl'],1923,0.5623400925568054,-1.6117467923370579,11,-0.8875303926619117,1,1.301533291357786,1.5627291377488608,-0.4248333903348376,-0.5204649698457671,0.32874303909497726,-1.5445736552286764,4,59.274688720703125,-37.981204986572266,79
489,3zsFs71s4rmanTNdQUatzS,you never miss the water till the well runs dry,0,150570,0,['Harry Curtis'],['3E3AwPbm9ShPKXVDsMp5Zy'],1923,1.0800922041403385,-0.49632634274982557,5,-0.005488581495994739,1,-0.40892990110926203,1.3075954319888305,-0.425119674329468,-0.6278835823466759,0.03379320547554789,0.05023309914511413,3,13.027360916137695,-72.72257995605469,94
491,41RLkvyELWv5ydLwQ6FsLu,you always hurt the one you love,0,209058,0,['Harry Curtis'],['3E3AwPbm9ShPKXVDsMp5Zy'],1923,-0.5333678645153235,-0.9845708811812476,10,-0.38549946650265154,1,-0.37112960956302893,1.2330619898566868,-0.425119674329468,-0.5692916118916347,-1.227505425133855,0.26327493005191915,3,-42.055973052978516,-50.072296142578125,67
527,4eM1VXQJL2BUF8oS5z0aMg,sleepy time gal,0,161071,0,['Harry Curtis'],['3E3AwPbm9ShPKXVDsMp5Zy'],1923,1.5737628221618467,-0.262127743014428,1,-0.05598640851083999,1,-0.40059160150347534,1.0553283970800362,-0.425119674329468,-0.6718275601879568,0.9031190308801823,0.0508714518950322,4,37.53036117553711,-51.62599182128906,94
531,4j1w8LCA1MLSnTYxMVXQ63,savoy blues,4,208040,0,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1923,1.4894775946947605,-1.552204775455177,7,-0.8038258233688217,1,-0.12542771451251378,1.5369291000877339,2.8311734059560365,-0.6371063925108953,-0.03218241520248246,0.3184756441632392,4,38.65492630004883,69.97314453125,45
545,4xHyPfnrvKvatqt2oj3b4V,i don't know enough about you,0,124056,0,['Harry Curtis'],['3E3AwPbm9ShPKXVDsMp5Zy'],1923,0.833256895129584,-0.6749523933954676,0,-0.09056857798404147,1,-0.08595976304512334,1.1126618141047622,-0.425119674329468,-0.4553627804512769,0.4218850918169025,1.2641112493836977,4,12.578582763671875,-68.820556640625,94
557,56nYVNAo1pyeR5lNyQDkaw,linda,0,115069,0,['Harry Curtis'],['3E3AwPbm9ShPKXVDsMp5Zy'],1923,0.9476439895492019,-0.5876241019687092,2,-0.0821195252150208,1,-0.22104021665886806,0.9205948670719305,-0.425119674329468,0.852106189888067,0.4762179559046922,-0.3554904696974301,4,14.13131046295166,-35.68662643432617,94
577,5NVr3qEKa1YJiFs4W04JbF,ose anna,0,194533,0,['Maurice Chevalier'],['3QXjI80udwDSEfxK5BjUXc'],1923,-0.081839860227358,-0.8297616372883575,7,-0.9655367635758941,1,-0.2810759738205324,1.4996623790216623,-0.425119674329468,-0.005072637139386713,1.0467130288264832,-0.9674691717897578,4,5.706809997558594,-35.32850646972656,94
594,5f5zQytojoUSXcJKSJ4hJO,put 'em down blues,4,192760,0,['Louis Armstrong & His Hot Seven'],['267SHEPfqnF16IEmwbLhLQ'],1923,0.6165234530713612,-1.0480823658552536,7,-0.774548873076168,1,-0.06817139055277831,1.5225957458315527,1.0924852710279882,-0.5801419767907164,1.1049268117776865,-0.5622831631576704,4,43.39051055908203,8.511824607849121,36
621,6DT6nvj99xYdNwh4zc2qVM,glow worm,0,130064,0,['Harry Curtis'],['3E3AwPbm9ShPKXVDsMp5Zy'],1923,1.0620310839688198,-0.11922690249791411,7,0.3601785627632549,1,-0.3010878928744205,0.8804614751546223,-0.425119674329468,0.7978543653926585,1.1049268117776865,0.9263554496508309,4,18.672239303588867,-28.955242156982422,94
636,6VWSJhuxjaIQdsE37xXfDj,great is thy faithfulness,0,256981,0,['4509 STARPASS Prodcutions'],['7Ir39wGyJWCQ9gmRqMlOvR'],1923,0.3877492642321254,-1.7903728429827002,0,-1.7039446776684573,1,-0.3616795366764706,0.9578615881380024,-0.42158234329633854,-0.6072678890384207,-1.5535026096605928,0.4038805225996207,3,-40.923492431640625,-59.093017578125,94
643,6nL3RDerJ8lSOX1anIzpdz,quand on aime on a toujours vingt ans,0,198507,0,['Perchicot'],['2kBMqLbeN3STYqwPqJW45j'],1923,-1.1414255769564496,-0.6312882476820885,5,-1.0999356494831092,1,0.46214446437525664,1.5397957709389705,-0.425119674329468,0.14683247144775696,-0.10980079247075347,1.725942665192709,4,-29.380327224731445,-29.16309928894043,71
671,7KPy4GUpFkl03bB6NpVd28,guitar blues - remastered,0,183995,0,['Sylvester Weaver'],['2m2vWbN6WZU0Mtv569ndeb'],1923-01-12,-1.2738737915475862,-0.5479294240474554,4,-1.8524908147238,1,0.2564664074325177,1.5283290875340252,-0.42452387386943874,1.2915459683008756,-1.184815317636306,-1.3088199054300567,3,-46.29887008666992,5.906031608581543,71
675,7dkz2VUbSc7Q884erTp7pG,you can't fool a broken heart,0,134060,0,['Harry Curtis'],['3E3AwPbm9ShPKXVDsMp5Zy'],1923,0.9657051097207205,-0.8694563152096114,2,-0.7010617629456148,0,-0.41448876751311986,1.0467283845263273,-0.425119674329468,-0.6197458086723646,-0.24951387155364127,-0.31752527983389306,4,9.781764030456543,-79.02145385742188,94
676,7eKV3eq2hqgAkYaWF3voms,big butter and egg man,4,177093,0,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1923,0.8151957749580654,-1.0679297048158805,7,-0.27860912449457453,1,-0.09040685616820957,1.5627291377488608,0.9500927082537083,-0.5747167943411755,1.3300201058556724,-0.5405791696604624,4,43.876834869384766,8.168590545654297,36
684,7li6UhaaGIR6qcrZKdj1V6,"the four seasons: 'winter' in f minor, rv 297: allegro non molto - choral version",0,230910,0,"['Qatar Concert Choir', 'Giovanni Pasini']","['1yZrW6JwnjZ9KJ3woXrZFV', '06pn5m7HcOR4nvQtRBBpq8']",1923,-0.8705087743836706,-1.6990750837638164,5,-1.6117910556063464,0,-0.3183203787263797,1.5598624668976242,3.1721661220733908,-0.7911815740778554,-1.8868735400278167,0.30819480513824604,4,-8.148717880249023,85.42207336425781,45
699,02WbIQyPoMXCXhWtf0pC04,chapter 98 - the unlit lamp,0,182961,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.375708517451113,-0.9766319455969968,3,-1.1930717195416174,1,4.66464746569176,0.8259947289811326,-0.425119674329468,-0.49333905759806285,-0.7307478106169211,-1.1957642736682845,3,79.59810638427734,2.465994119644165,3
700,02rbDb4u9OA3pJgS7F4CLx,chapter 146 - the unlit lamp,0,182416,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.42387150457516265,-0.8337311050804829,0,-1.278348205628944,0,4.5256758055953155,0.4418608349154689,-0.425119674329468,-0.35770949635954175,-0.19130008860243802,1.5806334208035062,5,83.59712219238281,3.6266918182373047,3
